Basho,Oguruma,Kagamiyama,Azumazeki,Minezaki,Nakagawa,Izutsu,Takanohana,Kasugayama,Asahiyama,Mihogaseki,Magaki,Hanaregoma,Nishonoseki,Nakamura,Hanakago,Oshima,Tagonoura,Takashima,Kiriyama,Araiso,Isegahama,Hatachiyama,Oshiogawa,Takekuma,Kabutoyama,Wakamatsu,Tatsutagawa,Kise,Kumagatani,Onaruto,Kasugayama,Oyama,Hanakago,Takashima,Magaki,Nakagawa,Tanigawa,Minatogawa,Onogawa,Oitekaze
1999.11,14-0-O Kotokaze--61-,5-0-S Tagaryu--30-,12-1-S Takamiyama--6-,9-0-M2 Misugiiso--50-,,18-2-S Sakahoko--27-,33-5-O Takanohana--14-Futagoyama,5-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,19-2-O Masuiyama II--47-,27-2-Y Wakanohana II--43-,16-0-O Kaiketsu--18-,12-1-S Kongo--60-,18-0-S Fujizakura--55-,11-0-S Daijuyama--17-,14-2-O Asahikuni--67-,,7-0-S Koboyama--86-,5-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,14-2-O Asashio--102-,10-2-S Aonosato--95-,5-0-M9 Kiyonomori--37-,,,,,,,,,,,,
2000.01,14-0-O Kotokaze--61-,5-0-S Tagaryu--30-,11-2-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,17-2-S Sakahoko--27-,32-5-O Takanohana--14-Futagoyama,5-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,17-2-O Masuiyama II--47-,27-2-Y Wakanohana II--43-,15-0-O Kaiketsu--18-,12-1-S Kongo--60-,17-0-S Fujizakura--55-,11-0-S Daijuyama--17-,13-2-O Asahikuni--67-,,8-0-S Koboyama--86-,5-0-K Kurosegawa--36-,4-0-K Futagodake--2-,5-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,16-2-O Asashio--102-,11-2-S Aonosato--95-,4-0-M9 Kiyonomori-HS-37-,,,,,,,,,,,,
2000.03,15-0-O Kotokaze--61-,4-0-S Tagaryu--30-,12-2-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,18-2-S Sakahoko--27-,29-5-O Takanohana--14-Futagoyama,8-0-M1 Kasugafuji--32-,10-0-O Daiju--4-,17-2-O Masuiyama II--47-,30-2-Y Wakanohana II--43-,15-0-O Kaiketsu--18-,13-1-S Kongo--60-,18-0-S Fujizakura--55-,12-0-S Daijuyama--17-,14-2-O Asahikuni--67-,2-0-M1 Kushimaumi-HB-82-,8-0-S Koboyama--86-,8-0-K Kurosegawa--36-,6-0-K Futagodake--2-,3-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,4-0-M1 Daiyu--29-,17-2-O Asashio--102-,11-2-S Aonosato--95-,,,,,,,,,,,,,
2000.05,15-0-O Kotokaze--61-,4-0-S Tagaryu--30-,12-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,18-2-S Sakahoko--27-,28-4-O Takanohana--14-Futagoyama,8-0-M1 Kasugafuji--32-,10-0-O Daiju--4-,16-2-O Masuiyama II--47-,31-1-Y Wakanohana II--43-,14-0-O Kaiketsu--18-,13-1-S Kongo--60-,17-0-S Fujizakura--55-,12-0-S Daijuyama--17-,14-2-O Asahikuni--67-,2-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,8-0-K Kurosegawa--36-,6-0-K Futagodake--2-,3-0-O Kiyokuni--24-,9-0-O Hokutenyu--19-,30-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,4-0-M1 Daiyu--29-,14-2-O Asashio--102-,11-3-S Aonosato--95-,,,,,,,,,,,,,
2000.07,16-1-O Kotokaze--61-,4-0-S Tagaryu--30-,11-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,17-1-S Sakahoko--27-,28-4-O Takanohana--14-Futagoyama,8-0-M1 Kasugafuji--32-,11-0-O Daiju--4-,15-2-O Masuiyama II--47-,29-2-Y Wakanohana II--43-,14-0-O Kaiketsu--18-,13-1-S Kongo--60-,17-0-S Fujizakura--55-,11-0-S Daijuyama--17-,14-2-O Asahikuni--67-,2-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,8-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,9-0-O Hokutenyu--19-,29-1-O Daikirin--68-,2-0-S Kurohimeyama--87-,4-0-M1 Daiyu--29-,14-2-O Asashio--102-,11-3-S Aonosato--95-,,,,,,,,,,,,,
2000.09,15-1-O Kotokaze--61-,4-0-S Tagaryu--30-,11-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,17-1-S Sakahoko--27-,28-4-O Takanohana--14-Futagoyama,8-0-M1 Kasugafuji--32-,11-0-O Daiju--4-,15-2-O Masuiyama II--47-,27-2-Y Wakanohana II--43-,14-0-O Kaiketsu--18-,13-1-S Kongo--60-,17-0-S Fujizakura--55-,11-0-S Daijuyama--17-,14-2-O Asahikuni--67-,2-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,8-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,9-0-O Hokutenyu--19-,28-2-O Daikirin--68-,2-0-S Kurohimeyama--87-,4-0-M1 Daiyu--29-,14-2-O Asashio--102-,11-2-S Aonosato-HS-95-,,,,,,,,,,,,,
2000.11,15-1-O Kotokaze--61-,4-0-S Tagaryu--30-,11-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,16-1-S Sakahoko--27-,28-4-O Takanohana--14-Futagoyama,8-0-M1 Kasugafuji--32-,11-0-O Daiju--4-,15-3-O Masuiyama II--47-,26-0-Y Wakanohana II--43-,13-0-O Kaiketsu--18-,12-1-S Kongo--60-,17-0-S Fujizakura--55-,12-0-S Daijuyama--17-,14-2-O Asahikuni--67-,2-0-M1 Kushimaumi--82-,6-0-S Koboyama--86-,8-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,26-2-O Daikirin--68-,2-0-S Kurohimeyama--87-,4-0-M1 Daiyu--29-,14-2-O Asashio--102-,,,,,,,,,,,,,,
2001.01,15-1-O Kotokaze--61-,4-0-S Tagaryu--30-,11-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,16-1-S Sakahoko--27-,27-4-O Takanohana--14-Futagoyama,7-0-M1 Kasugafuji--32-,11-0-O Daiju--4-,15-2-O Masuiyama II--47-,27-0-Y Wakanohana II--43-,13-1-O Kaiketsu--18-,12-1-S Kongo--60-,17-0-S Fujizakura--55-,12-0-S Daijuyama--17-,14-2-O Asahikuni--67-,3-0-M1 Kushimaumi--82-,6-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,8-0-O Hokutenyu--19-,26-2-O Daikirin--68-,2-0-S Kurohimeyama--87-,4-0-M1 Daiyu--29-,14-2-O Asashio--102-,,,,,,,,,,,,,,
2001.03,13-0-O Kotokaze--61-,4-0-S Tagaryu--30-,12-0-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,15-1-S Sakahoko--27-,27-4-O Takanohana--14-Futagoyama,7-0-M1 Kasugafuji--32-,10-0-O Daiju--4-,16-3-O Masuiyama II--47-,29-0-Y Wakanohana II--43-,14-1-O Kaiketsu--18-,12-1-S Kongo--60-,19-0-S Fujizakura--55-,13-0-S Daijuyama--17-,16-2-O Asahikuni--67-,4-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,1-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,26-2-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,18-2-O Asashio--102-,,,,,,,,,,,,,,
2001.05,13-0-O Kotokaze--61-,4-0-S Tagaryu--30-,12-0-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,14-1-S Sakahoko--27-,27-4-O Takanohana--14-Futagoyama,7-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,16-3-O Masuiyama II--47-,29-0-Y Wakanohana II--43-,14-0-O Kaiketsu--18-,12-1-S Kongo--60-,20-1-S Fujizakura--55-,13-0-S Daijuyama--17-,15-2-O Asahikuni--67-,4-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,26-3-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,17-2-O Asashio--102-,,,,,,,,,,,,,,
2001.07,13-0-O Kotokaze--61-,3-0-S Tagaryu--30-,12-0-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,14-1-S Sakahoko--27-,26-4-O Takanohana--14-Futagoyama,7-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,16-3-O Masuiyama II--47-,27-0-Y Wakanohana II--43-,14-0-O Kaiketsu--18-,12-1-S Kongo--60-,20-0-S Fujizakura--55-,13-0-S Daijuyama--17-,15-2-O Asahikuni--67-,4-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,8-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,26-3-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,16-2-O Asashio--102-,,,,,,,,,,,,,,
2001.09,13-0-O Kotokaze--61-,4-0-S Tagaryu--30-,12-0-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,14-1-S Sakahoko--27-,26-4-O Takanohana--14-Futagoyama,9-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,16-3-O Masuiyama II--47-,27-0-Y Wakanohana II--43-,14-0-O Kaiketsu--18-,12-1-S Kongo--60-,19-0-S Fujizakura--55-,12-0-S Daijuyama--17-,15-2-O Asahikuni--67-,4-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,26-3-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,15-2-O Asashio--102-,,,,,,,,,,,,,,
2001.11,11-0-O Kotokaze--61-,4-0-S Tagaryu--30-,12-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,15-1-S Sakahoko--27-,25-4-O Takanohana--14-Futagoyama,9-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,16-3-O Masuiyama II--47-,26-2-Y Wakanohana II--43-,15-0-O Kaiketsu--18-,12-1-S Kongo--60-,17-0-S Fujizakura--55-,12-0-S Daijuyama--17-,15-2-O Asahikuni--67-,4-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,25-3-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,15-2-O Asashio--102-,,,,,,,,,,,,,,
2002.01,11-0-O Kotokaze--61-,4-0-S Tagaryu--30-,11-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,15-1-S Sakahoko--27-,25-4-O Takanohana--14-Futagoyama,9-0-M1 Kasugafuji--32-,9-0-O Daiju--4-,15-2-O Masuiyama II--47-,26-2-Y Wakanohana II--43-,15-0-O Kaiketsu--18-,12-1-S Kongo--60-,17-1-S Fujizakura--55-,12-0-S Daijuyama--17-,15-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,25-3-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,14-2-O Asashio-HS-102-,,,,,,,,,,,,,,
2002.03,12-0-O Kotokaze--61-,4-0-S Tagaryu--30-,10-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,16-1-S Sakahoko--27-,24-4-O Takanohana--14-Futagoyama,11-0-M1 Kasugafuji--32-,11-0-O Daiju--4-,17-1-O Masuiyama II--47-,25-1-Y Wakanohana II--43-,13-0-O Kaiketsu--18-,14-1-S Kongo--60-,16-1-S Fujizakura--55-,13-0-S Daijuyama--17-,15-2-O Asahikuni--67-,7-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,23-2-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu--29-,,,,,,,,,,,,,,,
2002.05,13-0-O Kotokaze--61-,4-0-S Tagaryu--30-,10-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,15-1-S Sakahoko--27-,24-4-O Takanohana--14-Futagoyama,11-0-M1 Kasugafuji--32-,11-0-O Daiju--4-,17-1-O Masuiyama II--47-,25-1-Y Wakanohana II--43-,13-1-O Kaiketsu--18-,15-1-S Kongo--60-,15-1-S Fujizakura--55-,13-0-S Daijuyama--17-,14-2-O Asahikuni--67-,7-0-M1 Kushimaumi--82-,9-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,3-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,22-2-O Daikirin--68-,2-0-S Kurohimeyama--87-,3-0-M1 Daiyu-HS-29-,,,,,,,,,,,,,,,
2002.07,13-0-O Kotokaze--61-,3-0-S Tagaryu--30-,10-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,15-1-S Sakahoko--27-,24-4-O Takanohana--14-Futagoyama,10-1-M1 Kasugafuji--32-,11-0-O Daiju--4-,17-1-O Masuiyama II--47-,24-1-Y Wakanohana II--43-,12-1-O Kaiketsu--18-,15-1-S Kongo--60-,14-0-S Fujizakura--55-,13-0-S Daijuyama--17-,12-2-O Asahikuni--67-,7-0-M1 Kushimaumi--82-,9-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,3-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,21-1-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2002.09,12-2-O Kotokaze--61-,4-0-S Tagaryu--30-,10-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,14-1-S Sakahoko--27-,24-4-O Takanohana--14-Futagoyama,10-1-M1 Kasugafuji--32-,11-0-O Daiju--4-,16-1-O Masuiyama II--47-,23-1-Y Wakanohana II--43-,12-1-O Kaiketsu--18-,15-1-S Kongo--60-,16-0-S Fujizakura--55-,13-0-S Daijuyama--17-,12-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,9-0-S Koboyama--86-,7-0-K Kurosegawa--36-,4-0-K Futagodake--2-,3-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,21-1-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2002.11,13-1-O Kotokaze--61-,4-0-S Tagaryu--30-,11-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,13-0-S Sakahoko--27-,22-4-O Takanohana--14-Futagoyama,10-1-M1 Kasugafuji--32-,11-0-O Daiju--4-,16-1-O Masuiyama II--47-,22-2-Y Wakanohana II--43-,12-1-O Kaiketsu--18-,14-1-S Kongo--60-,16-0-S Fujizakura--55-,11-0-S Daijuyama--17-,12-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,9-0-S Koboyama--86-,7-0-K Kurosegawa--36-,5-0-K Futagodake--2-,3-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,19-0-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2003.01,13-2-O Kotokaze--61-,4-0-S Tagaryu--30-,11-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,12-0-S Sakahoko--27-,21-4-O Takanohana--14-Futagoyama,10-1-M1 Kasugafuji--32-,11-0-O Daiju--4-,16-0-O Masuiyama II--47-,21-2-Y Wakanohana II--43-,11-1-O Kaiketsu--18-,11-1-S Kongo--60-,16-0-S Fujizakura--55-,11-0-S Daijuyama--17-,12-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,9-0-S Koboyama--86-,7-0-K Kurosegawa--36-,5-0-K Futagodake--2-,4-0-O Kiyokuni--24-,10-0-O Hokutenyu--19-,18-2-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2003.03,15-2-O Kotokaze--61-,5-0-S Tagaryu--30-,12-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,12-0-S Sakahoko--27-,22-3-O Takanohana--14-Futagoyama,11-1-M1 Kasugafuji--32-,12-0-O Daiju--4-,20-0-O Masuiyama II--47-,20-3-Y Wakanohana II--43-,15-1-O Kaiketsu--18-,12-0-S Kongo--60-,16-0-S Fujizakura--55-,12-0-S Daijuyama--17-,12-2-O Asahikuni--67-,7-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,8-0-K Kurosegawa--36-,5-0-K Futagodake--2-,4-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,18-2-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2003.05,15-1-O Kotokaze--61-,4-0-S Tagaryu--30-,12-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,12-0-S Sakahoko--27-,22-3-O Takanohana--14-Futagoyama,12-1-M1 Kasugafuji--32-,12-0-O Daiju--4-,20-0-O Masuiyama II--47-,18-1-Y Wakanohana II--43-,17-1-O Kaiketsu--18-,11-0-S Kongo--60-,16-1-S Fujizakura--55-,12-0-S Daijuyama--17-,12-2-O Asahikuni--67-,7-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,8-0-K Kurosegawa--36-,5-0-K Futagodake--2-,4-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,18-1-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2003.07,15-1-O Kotokaze--61-,5-0-S Tagaryu--30-,12-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,11-0-S Sakahoko--27-,20-1-O Takanohana--14-Futagoyama,12-1-M1 Kasugafuji--32-,12-0-O Daiju--4-,20-1-O Masuiyama II--47-,16-1-Y Wakanohana II--43-,16-0-O Kaiketsu--18-,10-0-S Kongo--60-,14-0-S Fujizakura--55-,10-0-S Daijuyama--17-,12-2-O Asahikuni--67-,7-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,3-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,16-1-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2003.09,15-1-O Kotokaze--61-,4-0-S Tagaryu--30-,12-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,11-0-S Sakahoko--27-,20-1-O Takanohana--14-Futagoyama,12-1-M1 Kasugafuji--32-,12-0-O Daiju--4-,21-1-O Masuiyama II--47-,16-1-Y Wakanohana II--43-,16-0-O Kaiketsu--18-,10-0-S Kongo--60-,14-0-S Fujizakura--55-,10-0-S Daijuyama--17-,12-2-O Asahikuni--67-,7-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,3-0-O Kiyokuni--24-,12-0-O Hokutenyu--19-,15-2-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2003.11,14-1-O Kotokaze--61-,4-0-S Tagaryu--30-,13-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,11-0-S Sakahoko--27-,19-1-O Takanohana--14-Futagoyama,12-1-M1 Kasugafuji--32-,12-0-O Daiju--4-,21-1-O Masuiyama II--47-,14-1-Y Wakanohana II--43-,16-0-O Kaiketsu--18-,9-0-S Kongo--60-,14-0-S Fujizakura--55-,10-0-S Daijuyama--17-,11-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,13-2-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2004.01,16-1-O Kotokaze--61-,4-0-S Tagaryu--30-,13-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,14-0-S Sakahoko--27-,19-2-O Takanohana--14-Futagoyama,13-1-M1 Kasugafuji--32-,12-1-O Daiju--4-,14-1-O Masuiyama II--47-,13-2-Y Wakanohana II--43-,16-0-O Kaiketsu--18-,9-0-S Kongo--60-,14-1-S Fujizakura--55-,10-0-S Daijuyama--17-,11-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,8-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,13-2-O Daikirin--68-,1-0-S Kurohimeyama--87-,,,,,,,,,,,,,,,,
2004.03,16-1-O Kotokaze--61-,5-0-S Tagaryu--30-,16-2-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,12-0-S Sakahoko--27-,21-1-Y Takanohana-HT-108-,14-1-M1 Kasugafuji--32-,13-1-O Daiju--4-,14-1-O Masuiyama II--47-,16-1-Y Wakanohana II--43-,17-0-O Kaiketsu--18-,10-0-S Kongo--60-,15-2-S Fujizakura--55-,11-0-S Daijuyama--17-,11-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,12-2-O Daikirin--68-,1-0-S Kurohimeyama-HS-87-,,,,,,,,,,,,,,,,
2004.05,16-1-O Kotokaze--61-,5-0-S Tagaryu--30-,16-2-S Takamiyama--6-,8-0-M2 Misugiiso--50-,,12-0-S Sakahoko--27-,19-1-Y Takanohana--108-,14-1-M1 Kasugafuji--32-,13-0-O Daiju--4-,15-0-O Masuiyama II--47-,16-1-Y Wakanohana II--43-,17-0-O Kaiketsu--18-,10-0-S Kongo--60-,15-1-S Fujizakura--55-,11-0-S Daijuyama--17-,12-2-O Asahikuni--67-,6-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,9-0-K Kurosegawa--36-,5-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,12-1-O Daikirin--68-,,,,,,,,,,,,,,,,,
2004.07,16-1-O Kotokaze--61-,5-0-S Tagaryu--30-,16-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,11-0-S Sakahoko--27-,18-0-Y Takanohana--108-,14-1-M1 Kasugafuji--32-,12-0-O Daiju--4-,14-0-O Masuiyama II--47-,14-1-Y Wakanohana II--43-,17-0-O Kaiketsu--18-,10-0-S Kongo--60-,15-2-S Fujizakura--55-,11-0-S Daijuyama--17-,12-2-O Asahikuni--67-,5-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,9-0-K Kurosegawa--36-,3-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-0-O Hokutenyu--19-,11-2-O Daikirin--68-,,,,,,,,,,,,,,,,,
2004.09,15-1-O Kotokaze--61-,5-0-S Tagaryu--30-,16-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,11-0-S Sakahoko--27-,18-0-Y Takanohana--108-,13-1-M1 Kasugafuji--32-,13-0-O Daiju--4-,14-0-O Masuiyama II--47-,14-1-Y Wakanohana II--43-,17-0-O Kaiketsu--18-,9-0-S Kongo--60-,15-1-S Fujizakura--55-,11-0-S Daijuyama--17-,12-2-O Asahikuni--67-,5-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,9-0-K Kurosegawa--36-,3-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-1-O Hokutenyu--19-,10-3-O Daikirin--68-,,,,,,,,,,,,,,,,,
2004.11,15-1-O Kotokaze--61-,5-0-S Tagaryu--30-,16-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,11-0-S Sakahoko--27-,16-0-Y Takanohana--108-,13-1-M1 Kasugafuji--32-,12-0-O Daiju--4-,14-0-O Masuiyama II--47-,12-1-Y Wakanohana II--43-,17-1-O Kaiketsu--18-,8-0-S Kongo--60-,15-0-S Fujizakura--55-,11-0-S Daijuyama--17-,12-2-O Asahikuni--67-,4-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,9-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-1-O Hokutenyu--19-,9-2-O Daikirin--68-,,,,,,,,,,,,,,,,,
2005.01,14-2-O Kotokaze--61-,4-0-S Tagaryu--30-,16-1-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,11-0-S Sakahoko--27-,15-0-Y Takanohana--108-,14-1-M1 Kasugafuji--32-,12-1-O Daiju--4-,14-0-O Masuiyama II--47-,13-1-Y Wakanohana II--43-,17-1-O Kaiketsu--18-,8-0-S Kongo--60-,15-1-S Fujizakura--55-,12-0-S Daijuyama--17-,13-2-O Asahikuni--67-,4-0-M1 Kushimaumi--82-,7-0-S Koboyama--86-,8-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-1-O Hokutenyu--19-,8-2-O Daikirin--68-,,,,,,,,,,,,,,,,,
2005.03,15-2-O Kotokaze--61-,4-0-S Tagaryu--30-,18-2-S Takamiyama--6-,6-0-M2 Misugiiso--50-,,10-0-S Sakahoko--27-,15-0-Y Takanohana--108-,16-1-M1 Kasugafuji--32-,13-1-O Daiju--4-,14-0-O Masuiyama II--47-,16-1-Y Wakanohana II--43-,18-1-O Kaiketsu--18-,10-0-S Kongo--60-,19-0-S Fujizakura--55-,13-0-S Daijuyama--17-,14-2-O Asahikuni--67-,5-0-M1 Kushimaumi--82-,6-0-S Koboyama--86-,8-0-K Kurosegawa--36-,4-0-K Futagodake--2-,2-0-O Kiyokuni--24-,11-1-O Hokutenyu--19-,8-2-O Daikirin-HS-68-,,,,,,,,,,,,,,,,,
2005.05,20-3-O Kotokaze--61-,4-0-S Tagaryu--30-,18-1-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,10-0-S Sakahoko--27-,14-0-Y Takanohana--108-,15-1-M1 Kasugafuji--32-,13-1-O Daiju--4-,14-0-O Masuiyama II--47-,16-1-Y Wakanohana II--43-,18-1-O Kaiketsu--18-,10-0-S Kongo--60-,19-1-S Fujizakura--55-,12-0-S Daijuyama--17-,14-2-O Asahikuni--67-,5-0-M1 Kushimaumi--82-,5-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,3-0-O Kiyokuni--24-,11-1-O Hokutenyu--19-,,,,,,,,,,,,,,,,,,
2005.07,19-3-O Kotokaze--61-,4-0-S Tagaryu--30-,18-2-S Takamiyama--6-,7-0-M2 Misugiiso--50-,,9-0-S Sakahoko--27-,13-0-Y Takanohana--108-,15-1-M1 Kasugafuji--32-,13-1-O Daiju--4-,14-0-O Masuiyama II--47-,16-0-Y Wakanohana II--43-,18-1-O Kaiketsu--18-,10-0-S Kongo--60-,19-1-S Fujizakura--55-,12-0-S Daijuyama--17-,13-3-O Asahikuni--67-,5-0-M1 Kushimaumi--82-,5-0-S Koboyama--86-,7-0-K Kurosegawa--36-,3-0-K Futagodake--2-,3-0-O Kiyokuni--24-,11-1-O Hokutenyu--19-,,,,,,,,,,,,,,,,,,
